id,origin,cs,power,destination,path
4943,21,11,50,33,"[66, 42, 39, 40, 41, 65, 77, 89, 97]"
4944,1,1,120,7,[3]
4945,54,13,50,48,"[176, 170, 166, 154, 151, 155, 88, 54, 48, 47, 53, 87, 156, 157]"
4946,42,13,50,26,"[154, 151, 155, 88, 54, 48, 47, 53, 79, 89, 95]"
4947,37,20,50,36,"[112, 104, 96, 90, 78, 70, 71, 117, 121, 127, 133, 137]"
4948,59,15,50,69,"[227, 242, 124, 92, 80, 54, 48, 49, 50, 47, 53, 79, 89, 95, 101, 109, 139, 258]"
4949,33,5,50,26,"[98, 90, 78, 66, 42, 18, 17, 41, 65, 77, 89, 95]"
4950,30,5,50,24,"[72, 44, 18, 17, 41, 65, 77, 89]"
4951,58,5,50,21,"[74, 44, 18, 17, 41, 65]"
4952,60,5,50,32,"[120, 72, 44, 18, 17, 43, 71, 117, 121]"
4953,22,5,50,39,"[68, 46, 20, 17, 41, 63, 67, 87, 156]"
4954,31,11,50,35,"[118, 72, 44, 39, 40, 43, 71, 117, 121, 127, 133]"
4955,57,5,50,32,"[219, 74, 44, 18, 17, 43, 71, 117, 121]"
4956,43,1,120,48,"[166, 154, 151, 155, 88, 54, 48, 38, 6, 5, 37, 47, 53, 87, 156, 157]"
4957,58,5,50,33,"[74, 44, 18, 17, 41, 65, 77, 89, 97]"
4958,31,5,50,26,"[118, 72, 44, 18, 17, 41, 65, 77, 89, 95]"
4959,48,5,50,54,"[158, 155, 88, 68, 46, 20, 17, 41, 63, 67, 87, 156, 152, 153, 165, 169, 175]"
4960,1,1,120,7,[3]
4961,32,15,120,24,"[125, 98, 90, 80, 54, 48, 49, 50, 47, 53, 79, 89]"
4962,25,5,50,63,"[94, 90, 78, 66, 42, 18, 17, 43, 71, 119, 231]"
4963,10,5,50,29,"[18, 17, 41, 63, 67, 85]"
4964,6,15,120,42,"[23, 49, 50, 47, 53, 87, 156, 152, 153]"
4965,54,11,50,44,"[176, 170, 166, 154, 151, 155, 88, 68, 46, 45, 67, 87, 156, 152, 153, 165, 169]"
4966,33,5,50,44,"[98, 90, 78, 66, 42, 18, 17, 41, 63, 67, 87, 156, 152, 153, 165, 169]"
4967,48,1,120,42,"[158, 155, 88, 54, 48, 38, 6, 5, 37, 47, 53, 87, 156, 152, 153]"
4968,22,11,50,21,"[68, 46, 40, 41, 65]"
4969,54,15,120,69,"[176, 170, 166, 154, 151, 155, 88, 54, 48, 49, 50, 47, 53, 79, 89, 95, 101, 109, 139, 258]"
4970,1,1,50,7,[3]
4971,24,11,50,57,"[90, 78, 66, 42, 39, 40, 43, 73, 220]"
4972,60,11,50,24,"[120, 72, 44, 39, 40, 41, 65, 77, 89]"
4973,24,1,120,48,"[90, 80, 54, 48, 38, 6, 5, 37, 47, 53, 87, 156, 157]"
4974,23,15,120,52,"[80, 54, 48, 49, 50, 47, 53, 87, 156, 157, 193]"
4975,48,11,50,54,"[158, 155, 88, 68, 46, 45, 67, 87, 156, 152, 153, 165, 169, 175]"
4976,39,15,120,42,"[155, 88, 54, 48, 49, 50, 47, 53, 87, 156, 152, 153]"
4977,20,20,50,6,"[44, 39, 32, 22]"
4978,10,5,50,22,"[18, 17, 41, 63, 67]"
4979,6,1,120,2,"[10, 2, 1, 8]"
4980,43,15,120,48,"[166, 154, 151, 155, 88, 54, 48, 49, 50, 47, 53, 87, 156, 157]"
4981,51,15,120,52,"[192, 158, 155, 88, 54, 48, 49, 50, 47, 53, 87, 156, 157, 193]"
4982,21,1,120,22,"[75, 54, 48, 38, 6, 5, 37, 47, 53]"
4983,48,1,120,51,"[158, 155, 88, 54, 48, 38, 6, 5, 37, 47, 53, 87, 156, 157, 191]"
4984,42,15,120,25,"[154, 151, 155, 88, 54, 48, 49, 50, 47, 53, 79, 89, 93]"
4985,21,11,50,3,"[66, 42, 39, 32, 22, 10]"
4986,1,1,120,39,"[5, 37, 47, 53, 87, 156]"
4987,45,15,120,36,"[168, 154, 151, 155, 88, 54, 48, 49, 50, 47, 53, 79, 89, 95, 101, 109, 137]"
4988,56,11,50,12,"[217, 219, 74, 44, 39, 32, 22, 23, 38, 35]"
4989,2,13,50,14,"[7, 11, 29, 47]"
4990,18,15,120,21,"[63, 58, 55, 52, 48, 49, 50, 47, 53, 76]"
4991,10,20,50,2,"[43, 44, 39, 32, 22, 10, 8]"
4992,60,20,50,33,"[120, 72, 71, 117, 121, 125]"
4993,40,15,120,29,"[88, 54, 48, 49, 50, 47, 53, 85]"
4994,60,11,50,31,"[120, 72, 44, 39, 40, 43, 71, 117]"
4995,6,13,50,3,"[23, 30, 12]"
4996,26,5,50,52,"[96, 90, 78, 66, 42, 18, 17, 41, 63, 67, 87, 156, 157, 193]"
4997,26,1,120,60,"[96, 90, 80, 54, 48, 38, 6, 5, 37, 47, 53, 79, 91, 123]"
4998,26,1,120,64,"[96, 90, 80, 54, 48, 38, 6, 5, 37, 47, 53, 79, 91, 123, 231, 245, 248]"
4999,6,15,120,2,"[23, 49, 50, 30, 12, 8]"
5000,69,15,120,67,"[257, 140, 110, 102, 96, 90, 80, 54, 48, 49, 50, 47, 53, 79, 91, 123, 235]"
5001,49,11,50,51,"[116, 86, 68, 46, 45, 67, 87, 156, 157, 191]"
5002,22,11,50,48,"[68, 46, 45, 67, 87, 156, 157]"
5003,48,20,50,54,"[158, 155, 88, 76, 70, 71, 117, 121, 127, 133, 137, 143, 175]"
5004,25,15,120,42,"[82, 54, 48, 49, 50, 47, 53, 87, 156, 152, 153]"
5005,1,1,50,3,[1]
5006,33,1,120,26,"[98, 90, 80, 54, 48, 38, 6, 5, 37, 47, 53, 79, 89, 95]"
5007,22,5,50,6,"[68, 46, 20, 19, 32, 22]"
5008,23,15,120,67,"[80, 54, 48, 49, 50, 47, 53, 79, 91, 123, 235]"
5009,67,1,50,69,"[236, 124, 92, 80, 54, 48, 38, 6, 5, 37, 47, 53, 79, 89, 95, 101, 109, 139, 258]"
5010,7,1,120,1,[4]
5011,31,15,120,25,"[92, 80, 54, 48, 49, 50, 47, 53, 79, 89, 93]"
5012,42,5,50,25,"[150, 112, 104, 96, 90, 78, 66, 42, 18, 17, 41, 65, 77, 89, 93]"
5013,48,5,50,42,"[158, 155, 88, 68, 46, 20, 17, 41, 63, 67, 87, 156, 152, 153]"
5014,40,5,50,6,"[88, 68, 46, 20, 19, 32, 22]"
5015,26,20,50,53,"[96, 90, 78, 70, 69, 75, 87, 156, 157, 195]"
5016,22,11,50,10,"[68, 46, 40]"
5017,21,5,50,31,"[66, 42, 18, 17, 43, 71, 117]"
5018,23,15,120,52,"[80, 54, 48, 49, 50, 47, 53, 87, 156, 157, 193]"
5019,35,15,120,31,"[110, 102, 96, 90, 80, 54, 48, 49, 50, 47, 53, 79, 91]"
5020,69,15,120,33,"[257, 140, 110, 102, 96, 90, 80, 54, 48, 49, 50, 47, 53, 79, 89, 97]"
5021,30,15,120,25,"[117, 92, 80, 54, 48, 49, 50, 47, 53, 79, 89, 93]"
5022,35,20,50,20,"[134, 128, 122, 118, 72]"
5023,32,20,50,23,"[122, 118, 72, 69, 77]"
5024,22,11,50,29,"[68, 46, 45, 67, 85]"
5025,35,11,50,30,"[110, 102, 96, 90, 78, 66, 42, 39, 40, 43, 71]"
5026,30,11,50,25,"[72, 44, 39, 40, 41, 65, 77, 89, 93]"
5027,32,5,50,24,"[122, 118, 72, 44, 18, 17, 41, 65, 77, 89]"
5028,16,20,50,21,"[59, 76, 70, 69]"
5029,6,15,120,18,"[23, 49, 50, 47, 51, 56, 57, 64]"
5030,30,11,50,23,"[72, 44, 39, 40, 41, 65, 77]"
5031,48,13,50,25,"[158, 155, 88, 54, 48, 47, 53, 79, 89, 93]"
5032,2,5,50,18,"[7, 9, 21, 31, 20, 17, 41]"
5033,36,15,120,45,"[138, 110, 102, 96, 90, 80, 54, 48, 49, 50, 47, 53, 87, 156, 152, 153, 167]"
5034,36,5,50,46,"[138, 110, 102, 96, 90, 78, 66, 42, 18, 17, 41, 63, 67, 87, 156, 152, 153, 167, 177]"
5035,37,11,50,29,"[112, 84, 68, 46, 45, 67, 85]"
5036,10,20,50,2,"[43, 44, 39, 32, 22, 10, 8]"
5037,42,5,50,48,"[150, 112, 104, 96, 90, 78, 66, 42, 18, 17, 41, 63, 67, 87, 156, 157]"
5038,32,13,50,24,"[125, 98, 90, 80, 54, 48, 47, 53, 79, 89]"
5039,6,5,50,22,"[21, 31, 20, 17, 41, 63, 67]"
5040,30,13,50,23,"[117, 92, 80, 54, 48, 47, 53, 79]"
5041,17,15,120,21,"[52, 48, 49, 50, 47, 53, 76]"
5042,22,1,120,39,"[54, 48, 38, 6, 5, 37, 47, 53, 87, 156]"
5043,2,11,50,10,"[7, 9, 21, 31, 40]"
5044,45,15,120,48,"[168, 154, 151, 155, 88, 54, 48, 49, 50, 47, 53, 87, 156, 157]"
5045,44,11,50,48,"[170, 166, 154, 151, 155, 88, 68, 46, 45, 67, 87, 156, 157]"
5046,32,11,50,24,"[122, 118, 72, 44, 39, 40, 41, 65, 77, 89]"
5047,31,20,50,24,"[118, 72, 69, 77, 89]"
5048,35,15,120,44,"[110, 102, 96, 90, 80, 54, 48, 49, 50, 47, 53, 87, 156, 152, 153, 165, 169]"
5049,35,1,120,32,"[110, 102, 96, 90, 80, 54, 48, 38, 6, 5, 37, 47, 53, 79, 89, 97, 126]"
5050,20,20,120,18,"[69, 66]"
5051,50,1,120,52,"[202, 116, 86, 54, 48, 38, 6, 5, 37, 47, 53, 87, 156, 157, 193]"
5052,21,11,50,69,"[66, 42, 39, 40, 43, 71, 119, 237]"
5053,16,20,50,21,"[59, 76, 70, 69]"
5054,10,1,120,2,"[39, 32, 22, 10, 2, 1, 8]"
5055,35,13,50,36,"[110, 102, 96, 90, 80, 54, 48, 47, 53, 79, 89, 95, 101, 109, 137]"
5056,25,20,50,53,"[94, 90, 78, 70, 69, 75, 87, 156, 157, 195]"
5057,23,11,50,63,"[78, 66, 42, 39, 40, 43, 71, 119, 231]"
5058,38,13,50,42,"[151, 155, 88, 54, 48, 47, 53, 87, 156, 152, 153]"
5059,22,11,50,29,"[68, 46, 45, 67, 85]"
5060,36,15,120,42,"[138, 110, 102, 96, 90, 80, 54, 48, 49, 50, 47, 53, 87, 156, 152, 153]"
5061,57,5,50,51,"[219, 74, 44, 18, 17, 41, 63, 67, 87, 156, 157, 191]"
5062,51,15,120,52,"[192, 158, 155, 88, 54, 48, 49, 50, 47, 53, 87, 156, 157, 193]"
5063,20,20,50,21,[69]
5064,10,20,50,2,"[43, 44, 39, 32, 22, 10, 8]"
5065,14,15,120,39,"[48, 49, 50, 47, 53, 87, 156]"
5066,2,15,120,6,"[7, 11, 29, 49, 50, 24]"
5067,59,5,50,69,"[224, 74, 44, 18, 17, 43, 71, 119, 237]"
5068,26,11,50,60,"[96, 90, 78, 66, 42, 39, 40, 43, 71, 119]"
5069,35,11,50,31,"[110, 102, 96, 90, 78, 66, 42, 39, 40, 43, 71, 117]"
5070,6,5,50,10,"[21, 31, 20, 17]"
5071,23,15,120,42,"[80, 54, 48, 49, 50, 47, 53, 87, 156, 152, 153]"
5072,59,1,120,33,"[224, 74, 44, 39, 32, 22, 10, 2, 5, 37, 47, 53, 79, 89, 97]"
5073,59,13,50,64,"[227, 242, 124, 92, 80, 54, 48, 47, 53, 79, 91, 123, 231, 245, 248]"
5074,10,11,50,2,"[39, 32, 22, 10, 8]"
5075,25,20,50,52,"[94, 90, 78, 70, 69, 75, 87, 156, 157, 193]"
5076,32,11,50,23,"[122, 118, 72, 44, 39, 40, 41, 65, 77]"
5077,33,5,50,26,"[98, 90, 78, 66, 42, 18, 17, 41, 65, 77, 89, 95]"
5078,26,5,50,42,"[96, 90, 78, 66, 42, 18, 17, 41, 63, 67, 87, 156, 152, 153]"
5079,44,15,120,48,"[170, 166, 154, 151, 155, 88, 54, 48, 49, 50, 47, 53, 87, 156, 157]"
5080,67,15,50,61,"[236, 124, 92, 80, 54, 48, 49, 50, 47, 53, 79, 91, 123, 229]"
5081,35,5,50,46,"[110, 102, 96, 90, 78, 66, 42, 18, 17, 41, 63, 67, 87, 156, 152, 153, 167, 177]"
5082,30,1,120,26,"[72, 44, 39, 32, 22, 10, 2, 5, 37, 47, 53, 79, 89, 95]"
5083,44,1,120,48,"[170, 166, 154, 151, 155, 88, 54, 48, 38, 6, 5, 37, 47, 53, 87, 156, 157]"
5084,32,20,50,23,"[122, 118, 72, 69, 77]"
5085,39,11,50,54,"[155, 88, 68, 46, 45, 67, 87, 156, 152, 153, 165, 169, 175]"
5086,37,15,120,29,"[112, 84, 54, 48, 49, 50, 47, 53, 85]"
5087,36,1,120,1,"[138, 110, 102, 96, 90, 80, 54, 48, 38, 6]"
5088,59,15,50,26,"[227, 242, 124, 92, 80, 54, 48, 49, 50, 47, 53, 79, 89, 95]"
5089,23,20,50,59,"[78, 70, 73, 223]"
5090,26,11,50,53,"[96, 90, 78, 66, 42, 39, 45, 67, 87, 156, 157, 195]"
5091,7,1,120,1,[4]
5092,6,20,50,17,"[21, 31, 40, 43, 69, 75, 60, 55]"
5093,32,11,50,24,"[122, 118, 72, 44, 39, 40, 41, 65, 77, 89]"
5094,2,13,50,10,"[7, 11, 29, 24, 21, 31, 40]"
5095,14,15,120,38,"[48, 49, 50, 47, 53, 87, 156, 152]"
5096,1,1,120,42,"[5, 37, 47, 53, 87, 156, 152, 153]"
5097,23,11,50,52,"[78, 66, 42, 39, 45, 67, 87, 156, 157, 193]"
5098,36,5,50,42,"[138, 110, 102, 96, 90, 78, 66, 42, 18, 17, 41, 63, 67, 87, 156, 152, 153]"
5099,31,20,50,25,"[118, 72, 69, 77, 89, 93]"
5100,25,20,50,60,"[94, 90, 78, 70, 71, 119]"
5101,33,15,120,25,"[98, 90, 80, 54, 48, 49, 50, 47, 53, 79, 89, 93]"
5102,17,11,50,21,"[56, 57, 46, 40, 41, 65]"
5103,2,15,120,10,"[7, 11, 29, 49, 50, 24, 21, 31, 40]"
5104,56,13,50,12,"[217, 219, 74, 44, 39, 32, 22, 23, 38, 35]"
5105,32,15,120,24,"[125, 98, 90, 80, 54, 48, 49, 50, 47, 53, 79, 89]"
5106,32,11,50,26,"[122, 118, 72, 44, 39, 40, 41, 65, 77, 89, 95]"
5107,57,15,120,63,"[219, 74, 44, 39, 32, 22, 23, 49, 50, 47, 53, 79, 91, 123, 231]"
5108,18,20,50,20,"[65, 70]"
5109,33,20,50,23,"[126, 122, 118, 72, 69, 77]"
5110,31,1,120,24,"[92, 80, 54, 48, 38, 6, 5, 37, 47, 53, 79, 89]"
5111,21,1,120,2,"[75, 54, 48, 38, 6, 1, 8]"
5112,22,20,50,6,"[76, 70, 44, 39, 32, 22]"
5113,17,15,120,21,"[52, 48, 49, 50, 47, 53, 76]"
5114,7,1,120,1,[4]
5115,31,15,50,26,"[92, 80, 54, 48, 49, 50, 47, 53, 79, 89, 95]"
5116,60,1,120,31,"[124, 92, 80, 54, 48, 38, 6, 5, 37, 47, 53, 79, 91]"
5117,32,13,50,23,"[125, 98, 90, 80, 54, 48, 47, 53, 79]"
5118,57,13,50,69,"[219, 74, 44, 39, 32, 22, 23, 47, 53, 79, 89, 95, 101, 109, 139, 258]"
0,60,5,50,69,"[120, 72, 44, 18, 17, 43, 71, 119, 237]"
1,16,20,50,21,"[59, 76, 70, 69]"
2,33,13,50,26,"[98, 90, 80, 54, 48, 47, 53, 79, 89, 95]"
3,6,5,50,42,"[21, 31, 20, 17, 41, 63, 67, 87, 156, 152, 153]"
4,33,11,50,35,"[98, 90, 78, 66, 42, 39, 40, 43, 71, 117, 121, 127, 133]"
5,31,5,50,26,"[118, 72, 44, 18, 17, 41, 65, 77, 89, 95]"
6,2,11,50,10,"[7, 9, 21, 31, 40]"
7,50,1,50,48,"[202, 116, 86, 54, 48, 38, 6, 5, 37, 47, 53, 87, 156, 157]"
8,30,11,50,36,"[72, 44, 39, 40, 43, 71, 117, 121, 127, 133, 137]"
9,1,1,50,2,"[1, 8]"
10,33,1,50,46,"[98, 90, 80, 54, 48, 38, 6, 5, 37, 47, 53, 87, 156, 152, 153, 167, 177]"
11,32,15,50,24,"[127, 132, 98, 90, 80, 54, 48, 49, 50, 47, 53, 79, 89]"
12,24,20,50,53,"[90, 78, 70, 69, 75, 87, 156, 157, 195]"
13,33,1,50,36,"[98, 90, 80, 54, 48, 38, 6, 5, 37, 47, 53, 79, 89, 95, 101, 109, 137]"
14,18,13,50,10,"[63, 58, 55, 52, 48, 24, 21, 31, 40]"
15,31,15,50,23,"[121, 127, 132, 98, 90, 80, 54, 48, 49, 50, 47, 53, 79]"
16,26,11,50,42,"[96, 90, 78, 66, 42, 39, 45, 67, 87, 156, 152, 153]"
17,23,11,50,53,"[78, 66, 42, 39, 45, 67, 87, 156, 157, 195]"
18,51,1,50,52,"[192, 158, 155, 88, 54, 48, 38, 6, 5, 37, 47, 53, 87, 156, 157, 193]"
19,2,20,50,3,"[7, 9, 21, 31, 40, 43, 44, 39, 32, 22, 10]"
20,32,1,50,23,"[127, 132, 98, 90, 80, 54, 48, 38, 6, 5, 37, 47, 53, 79]"
21,32,15,50,26,"[127, 132, 98, 90, 80, 54, 48, 49, 50, 47, 53, 79, 89, 95]"
22,36,20,50,44,"[138, 134, 128, 122, 118, 72, 71, 117, 121, 127, 133, 137, 143]"
23,31,20,50,26,"[118, 72, 69, 77, 89, 95]"
24,24,15,50,53,"[90, 80, 54, 48, 49, 50, 47, 53, 87, 156, 157, 195]"
25,13,13,50,40,"[47, 53, 87]"
26,32,15,50,24,"[127, 132, 98, 90, 80, 54, 48, 49, 50, 47, 53, 79, 89]"
27,31,13,50,23,"[121, 127, 132, 98, 90, 80, 54, 48, 47, 53, 79]"
28,33,15,50,24,"[98, 90, 80, 54, 48, 49, 50, 47, 53, 79, 89]"
29,54,5,50,48,"[176, 170, 166, 154, 151, 155, 88, 68, 46, 20, 17, 41, 63, 67, 87, 156, 157]"
30,29,11,50,38,"[86, 68, 46, 45, 67, 87, 156, 152]"
31,22,1,50,21,"[54, 48, 38, 6, 5, 37, 47, 53, 76]"
32,62,1,50,33,"[243, 232, 120, 72, 44, 39, 32, 22, 10, 2, 5, 37, 47, 53, 79, 89, 97]"
33,46,1,50,48,"[178, 168, 154, 151, 155, 88, 54, 48, 38, 6, 5, 37, 47, 53, 87, 156, 157]"
34,29,5,50,37,"[86, 68, 46, 20, 17, 41, 65, 77, 89, 95, 103, 111]"
35,48,5,50,54,"[158, 155, 88, 68, 46, 20, 17, 41, 63, 67, 87, 156, 152, 153, 165, 169, 175]"
36,53,1,50,48,"[196, 158, 155, 88, 54, 48, 38, 6, 5, 37, 47, 53, 87, 156, 157]"
37,59,5,50,32,"[224, 74, 44, 18, 17, 43, 71, 117, 121]"
38,31,20,50,23,"[118, 72, 69, 77]"
39,54,11,50,69,"[176, 170, 166, 154, 151, 155, 88, 68, 46, 40, 43, 71, 119, 237]"
40,33,1,50,23,"[98, 90, 80, 54, 48, 38, 6, 5, 37, 47, 53, 79]"
41,40,5,50,42,"[88, 68, 46, 20, 17, 41, 63, 67, 87, 156, 152, 153]"
42,33,13,50,26,"[98, 90, 80, 54, 48, 47, 53, 79, 89, 95]"
43,22,11,50,29,"[68, 46, 45, 67, 85]"
44,33,11,50,25,"[98, 90, 78, 66, 42, 39, 40, 41, 65, 77, 89, 93]"
45,14,5,50,42,"[51, 56, 57, 46, 20, 17, 41, 63, 67, 87, 156, 152, 153]"
46,49,11,50,54,"[116, 86, 68, 46, 45, 67, 87, 156, 152, 153, 165, 169, 175]"
47,69,5,50,67,"[238, 120, 72, 44, 18, 17, 43, 71, 119, 235]"
48,6,1,50,17,"[10, 2, 5, 37, 47, 51]"
49,31,20,50,45,"[118, 72, 69, 77, 89, 95, 103, 111, 149, 167]"
50,22,5,50,29,"[68, 46, 20, 17, 41, 63, 67, 85]"
51,53,5,50,46,"[196, 158, 155, 88, 68, 46, 20, 17, 41, 63, 67, 87, 156, 152, 153, 167, 177]"
52,40,13,50,54,"[88, 54, 48, 47, 53, 87, 156, 152, 153, 165, 169, 175]"
53,23,20,50,60,"[78, 70, 71, 119]"
54,25,13,50,60,"[82, 54, 48, 47, 53, 79, 89, 97, 126, 129]"
55,22,11,50,21,"[68, 46, 40, 41, 65]"
56,36,13,50,43,"[138, 110, 102, 96, 90, 80, 54, 48, 47, 53, 87, 156, 152, 153, 165]"
57,23,13,50,67,"[80, 54, 48, 47, 53, 79, 89, 97, 126, 129, 235]"
58,26,13,50,52,"[96, 90, 80, 54, 48, 47, 53, 87, 156, 157, 193]"
59,60,5,50,61,"[120, 72, 44, 18, 17, 43, 71, 119, 229]"
60,33,5,50,24,"[98, 90, 78, 66, 42, 18, 17, 41, 65, 77, 89]"
61,30,1,50,25,"[72, 44, 39, 32, 22, 10, 2, 5, 37, 47, 53, 79, 89, 93]"
62,3,1,50,12,"[2, 5, 35]"
63,6,15,50,10,"[23, 49, 50, 24, 21, 31, 40]"
64,1,1,50,2,"[1, 8]"
65,51,15,50,53,"[192, 158, 155, 88, 54, 48, 49, 50, 47, 53, 87, 156, 157, 195]"
66,54,20,50,48,"[176, 144, 138, 134, 128, 122, 118, 72, 69, 75, 87, 156, 157]"
67,31,1,50,23,"[118, 72, 44, 39, 32, 22, 10, 2, 5, 37, 47, 53, 79]"
68,32,11,50,23,"[122, 118, 72, 44, 39, 40, 41, 65, 77]"
69,6,20,50,38,"[21, 31, 40, 43, 69, 77, 89, 95, 103, 111, 147]"
70,53,5,50,52,"[196, 158, 155, 88, 68, 46, 20, 17, 41, 63, 67, 87, 156, 157, 193]"
71,17,15,50,21,"[52, 48, 49, 50, 47, 53, 76]"
72,6,20,50,22,"[21, 31, 40, 43, 69, 75]"
73,43,15,50,48,"[166, 154, 151, 155, 88, 54, 48, 49, 50, 47, 53, 87, 156, 157]"
74,40,15,50,29,"[88, 54, 48, 49, 50, 47, 53, 85]"
75,60,5,50,30,"[120, 72, 44, 18, 17, 43, 71]"
76,17,13,50,21,"[52, 48, 47, 53, 76]"
77,33,13,50,24,"[98, 90, 80, 54, 48, 47, 53, 79, 89]"
78,31,1,50,24,"[118, 72, 44, 39, 32, 22, 10, 2, 5, 37, 47, 53, 79, 89]"
79,17,20,50,10,"[56, 59, 76, 70, 44]"
80,22,20,50,29,"[76, 70, 69, 75, 85]"
81,6,1,50,3,"[10, 2, 1]"
82,23,11,50,53,"[78, 66, 42, 39, 45, 67, 87, 156, 157, 195]"
83,36,15,50,43,"[138, 110, 102, 96, 90, 80, 54, 48, 49, 50, 47, 53, 87, 156, 152, 153, 165]"
84,24,20,50,62,"[90, 78, 70, 71, 119, 231, 244]"
85,35,5,50,45,"[110, 102, 96, 90, 78, 66, 42, 18, 17, 41, 63, 67, 87, 156, 152, 153, 167]"
86,26,1,50,42,"[96, 90, 80, 54, 48, 38, 6, 5, 37, 47, 53, 87, 156, 152, 153]"
87,59,1,50,33,"[224, 74, 44, 39, 32, 22, 10, 2, 5, 37, 47, 53, 79, 89, 97]"
88,35,15,50,32,"[110, 102, 96, 90, 80, 54, 48, 49, 50, 47, 53, 79, 89, 97, 126]"
89,30,1,50,25,"[72, 44, 39, 32, 22, 10, 2, 5, 37, 47, 53, 79, 89, 93]"
90,6,5,50,2,"[21, 31, 20, 19, 32, 22, 10, 8]"
91,21,5,50,69,"[66, 42, 18, 17, 43, 71, 119, 237]"
92,22,5,50,42,"[68, 46, 20, 17, 41, 63, 67, 87, 156, 152, 153]"
93,24,13,50,52,"[90, 80, 54, 48, 47, 53, 87, 156, 157, 193]"
94,51,13,50,53,"[192, 158, 155, 88, 54, 48, 47, 53, 87, 156, 157, 195]"
95,13,13,50,39,"[47, 53, 87, 156]"
96,30,11,50,26,"[72, 44, 39, 40, 41, 65, 77, 89, 95]"
97,22,11,50,21,"[68, 46, 40, 41, 65]"
98,18,20,50,20,"[65, 70]"
99,31,11,50,63,"[118, 72, 44, 39, 40, 43, 71, 119, 231]"
100,16,20,50,20,"[59, 76, 70]"
101,2,15,50,10,"[7, 11, 29, 49, 50, 24, 21, 31, 40]"
102,31,13,50,24,"[121, 127, 132, 98, 90, 80, 54, 48, 47, 53, 79, 89]"
103,54,20,50,69,"[176, 144, 138, 134, 128, 122, 118, 72, 71, 119, 237]"
104,33,15,50,23,"[98, 90, 80, 54, 48, 49, 50, 47, 53, 79]"
105,33,11,50,26,"[98, 90, 78, 66, 42, 39, 40, 41, 65, 77, 89, 95]"
106,54,15,50,45,"[176, 170, 166, 154, 151, 155, 88, 54, 48, 49, 50, 47, 53, 87, 156, 152, 153, 167]"
107,16,15,50,21,"[55, 52, 48, 49, 50, 47, 53, 76]"
108,25,13,50,53,"[82, 54, 48, 47, 53, 87, 156, 157, 195]"
109,13,13,120,3,"[30, 12]"
110,26,15,50,48,"[96, 90, 80, 54, 48, 49, 50, 47, 53, 87, 156, 157]"
111,59,13,50,32,"[224, 74, 44, 39, 32, 22, 23, 47, 53, 79, 89, 97, 126]"
112,16,1,50,21,"[55, 52, 48, 38, 6, 5, 37, 47, 53, 76]"
113,36,5,50,45,"[138, 110, 102, 96, 90, 78, 66, 42, 18, 17, 41, 63, 67, 87, 156, 152, 153, 167]"
114,37,1,50,42,"[112, 84, 54, 48, 38, 6, 5, 37, 47, 53, 87, 156, 152, 153]"
115,59,15,50,66,"[224, 74, 44, 39, 32, 22, 23, 49, 50, 47, 53, 79, 89, 97, 126, 129, 231, 245, 249]"
116,42,5,50,54,"[154, 151, 155, 88, 68, 46, 20, 17, 41, 63, 67, 87, 156, 152, 153, 165, 169, 175]"
117,30,13,50,24,"[72, 44, 39, 32, 22, 23, 47, 53, 79, 89]"
118,23,20,50,66,"[78, 70, 71, 119, 231, 245, 249]"
119,23,5,50,53,"[78, 66, 42, 18, 17, 41, 63, 67, 87, 156, 157, 195]"
120,30,11,50,35,"[72, 44, 39, 40, 43, 71, 117, 121, 127, 133]"
121,24,20,50,66,"[90, 78, 70, 71, 119, 231, 245, 249]"
122,60,5,50,32,"[120, 72, 44, 18, 17, 43, 71, 117, 121]"
123,52,1,50,53,"[194, 158, 155, 88, 54, 48, 38, 6, 5, 37, 47, 53, 87, 156, 157, 195]"
124,17,11,50,21,"[56, 57, 46, 40, 41, 65]"
125,22,5,50,21,"[68, 46, 20, 17, 41, 65]"
126,45,20,50,48,"[168, 154, 148, 112, 104, 96, 90, 78, 70, 69, 75, 87, 156, 157]"
127,42,5,50,23,"[154, 151, 155, 88, 68, 46, 20, 17, 41, 65, 77]"
128,33,13,50,24,"[98, 90, 80, 54, 48, 47, 53, 79, 89]"
129,14,1,50,38,"[48, 38, 6, 5, 37, 47, 53, 87, 156, 152]"
130,6,5,50,18,"[21, 31, 20, 17, 41]"
131,54,20,50,52,"[176, 144, 138, 134, 128, 122, 118, 72, 69, 75, 87, 156, 157, 193]"
132,69,5,50,22,"[238, 120, 72, 44, 18, 17, 41, 63, 67]"
133,6,15,50,21,"[23, 49, 50, 47, 53, 76]"
134,13,13,50,42,"[47, 53, 87, 156, 152, 153]"
135,26,13,50,53,"[96, 90, 80, 54, 48, 47, 53, 87, 156, 157, 195]"
136,54,1,50,44,"[176, 170, 166, 154, 151, 155, 88, 54, 48, 38, 6, 5, 37, 47, 53, 87, 156, 152, 153, 165, 169]"
137,1,1,120,3,[1]
138,2,1,50,17,"[7, 2, 5, 37, 47, 51]"
139,60,1,50,62,"[120, 72, 44, 39, 32, 22, 10, 2, 5, 37, 47, 53, 79, 89, 97, 126, 129, 231, 244]"
140,1,1,120,7,[3]
141,6,11,50,16,"[21, 31, 45, 58]"
142,17,5,50,21,"[56, 57, 46, 20, 17, 41, 65]"
